"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.62346734543426e-07,0.419008734636181,0.326,0.262,0.00638314890877842,"11","LUC7L2"
1.74570346987569e-07,0.420301686186915,0.315,0.25,0.00686375690285724,"11","MDM2"
2.19471988611194e-07,0.338412500117027,0.427,0.361,0.00862919964821494,"11","VPS13C"
2.33049816083951e-07,0.335004365720958,0.445,0.39,0.0091630526687888,"11","MATR3"
3.34536634664585e-07,0.335621898091531,0.351,0.287,0.0131533114017422,"11","TRA2B"
3.52310015655115e-07,0.303633994854269,0.396,0.328,0.0138521251955278,"11","SPAG9"
4.21636606547537e-07,0.40399561467593,0.287,0.225,0.016577908096236,"11","HNRNPK"
5.22956941902738e-07,0.451995946023638,0.313,0.257,0.0205616210417318,"11","STAT3"
5.66480511526606e-07,0.461185723898111,0.284,0.224,0.0222728807522031,"11","FLNB"
6.33312320413928e-07,0.414913901768136,0.452,0.396,0.0249005738140348,"11","ENSG00000285106"
6.49140750675348e-07,0.354335851575237,0.284,0.222,0.0255229160350533,"11","ITM2B"
6.77194622024164e-07,0.281554427065803,0.574,0.523,0.0266259381487461,"11","SFPQ"
6.93118672540367e-07,0.333147148429866,0.278,0.215,0.0272520399669421,"11","HIPK3"
7.55151820359457e-07,0.35883873093136,0.278,0.218,0.0296910592728931,"11","ABI2"
8.77172992699303e-07,0.34986357389327,0.416,0.359,0.0344886877269512,"11","CD46"
9.91666643218183e-07,0.369147953847133,0.255,0.192,0.0389903490780525,"11","ROCK2"
1.19915291237437e-06,0.457122266102758,0.278,0.22,0.0471482942087356,"11","DAPK1"
1.37170011098304e-06,0.416300319917002,0.272,0.213,0.0539325049636312,"11","EPM2AIP1"
1.3750948082023e-06,0.285686828201824,0.373,0.304,0.0540659776688979,"11","PTBP3"
1.64027767744399e-06,0.387306308283897,0.291,0.234,0.0644924377217427,"11","ENSG00000277991"
1.90962555881209e-06,0.394962522482683,0.445,0.395,0.0750826577213738,"11","POGZ"
