,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04668.13,1.52888852793624e-69,1.30287646869769e-07,0.133,0.171,4.7548433218817e-67,8,hsa04668
hsa05214.12,4.0003148458704e-68,1.53326611818825e-07,0.292,0.241,1.2440979170657e-65,8,hsa05214
hsa05410.11,1.42377812070448e-67,1.51790928972018e-07,0.142,0.173,4.42794995539094e-65,8,hsa05410
hsa05207.10,1.89763659574943e-67,1.62275918845271e-07,0.178,0.188,5.90164981278072e-65,8,hsa05207
hsa04014.13,4.51246935380287e-67,1.42809887243845e-07,0.407,0.293,1.40337796903269e-64,8,hsa04014
hsa05135.12,2.55270112140568e-66,2.70587794377772e-07,0.235,0.224,7.93890048757167e-64,8,hsa05135
hsa05170.9,2.17198776725611e-65,1.72501996425164e-07,0.338,0.265,6.7548819561665e-63,8,hsa05170
hsa05167.10,2.91784557829785e-65,2.32465092123279e-07,0.264,0.238,9.07449974850631e-63,8,hsa05167
hsa03015.10,4.34487580978457e-65,3.47929728381653e-07,0.161,0.19,1.351256376843e-62,8,hsa03015
hsa04380.9,1.19867137505031e-64,1.27796572527326e-07,0.244,0.236,3.72786797640647e-62,8,hsa04380
hsa04727.13,2.33602668473728e-62,6.07603888981978e-08,0.488,0.366,7.26504298953296e-60,8,hsa04727
hsa05100.12,2.64023835171878e-60,1.65879401492226e-07,0.181,0.185,8.21114127384541e-58,8,hsa05100
hsa04510.11,3.66320448227404e-60,2.50935861846649e-07,0.323,0.283,1.13925659398723e-57,8,hsa04510
hsa04927.10,4.00269832350475e-59,5.71175186660057e-08,0.129,0.163,1.24483917860998e-56,8,hsa04927
hsa04620.12,1.11193337384083e-58,8.89537543595924e-08,0.219,0.224,3.45811279264497e-56,8,hsa04620
hsa04961.13,7.42964485285818e-58,1.70382105188534e-07,0.299,0.183,2.31061954923889e-55,8,hsa04961
hsa03018.9,1.22023517944079e-56,1.0530485001862e-07,0.252,0.231,3.79493140806085e-54,8,hsa03018
hsa00640.12,4.42225221820394e-56,9.1693942063471e-08,0.238,0.192,1.37532043986143e-53,8,hsa00640
hsa05164.13,1.96801542461904e-55,1.07982731456351e-07,0.262,0.237,6.1205279705652e-53,8,hsa05164
hsa05132.9,3.5928483004699e-54,2.29687911480967e-07,0.298,0.272,1.11737582144614e-51,8,hsa05132
hsa04918.13,5.6390688583395e-53,1.81185722162051e-07,0.258,0.195,1.75375041494358e-50,8,hsa04918
hsa05012.9,9.16655758009398e-53,2.31793079524788e-07,0.292,0.22,2.85079940740923e-50,8,hsa05012
hsa04971.12,5.30738988061332e-52,1.3873659365043e-07,0.162,0.174,1.65059825287074e-49,8,hsa04971
hsa04722.9,1.8684269000779e-51,1.58008273866661e-07,0.345,0.3,5.81080765924227e-49,8,hsa04722
hsa04976.11,3.16892494637146e-51,1.23918181936024e-07,0.091,0.103,9.85535658321525e-49,8,hsa04976
hsa04072.9,7.66345700289686e-51,8.36371368417017e-08,0.246,0.249,2.38333512790092e-48,8,hsa04072
hsa04514.12,1.35309437143199e-50,4.59961882281187e-08,0.172,0.184,4.20812349515349e-48,8,hsa04514
hsa03040.11,2.18736168635516e-50,3.67407449774408e-07,0.345,0.304,6.80269484456456e-48,8,hsa03040
hsa04670.10,2.8235779849142e-50,1.65745558604213e-07,0.251,0.23,8.78132753308317e-48,8,hsa04670
hsa05032.11,1.91084758296785e-49,2.97603128985185e-08,0.259,0.282,5.94273598303e-47,8,hsa05032
hsa05218.9,5.98872103313897e-49,9.07360590373672e-08,0.2,0.235,1.86249224130622e-46,8,hsa05218
hsa04914.12,1.00544040808205e-47,1.22433139006148e-07,0.199,0.25,3.12691966913517e-45,8,hsa04914
hsa05120.6,1.42493630729082e-47,1.12029797225412e-07,0.202,0.236,4.43155191567446e-45,8,hsa05120
hsa04060.12,1.77676767540267e-47,2.17297190269191e-08,0.149,0.188,5.52574747050231e-45,8,hsa04060
hsa04390.11,8.12911291711933e-47,1.03688816302099e-07,0.243,0.256,2.52815411722411e-44,8,hsa04390
hsa04146.7,1.98781547342752e-46,5.96672569775892e-08,0.158,0.183,6.18210612235957e-44,8,hsa04146
hsa04114.9,3.33213847492078e-46,1.15257604755399e-07,0.294,0.272,1.03629506570036e-43,8,hsa04114
hsa00630.10,1.160192463742e-45,8.38714659613467e-08,0.173,0.174,3.60819856223761e-43,8,hsa00630
hsa04978.11,8.94503840177167e-45,1.8487154146376e-07,0.246,0.198,2.78190694295099e-42,8,hsa04978
hsa04930.9,2.21674136537913e-44,5.75057128152813e-08,0.168,0.193,6.89406564632911e-42,8,hsa04930
hsa00280.9,2.77458208289112e-44,1.13280564060575e-07,0.184,0.193,8.62895027779139e-42,8,hsa00280
hsa04611.10,8.03407181982409e-44,8.44589418543723e-08,0.215,0.227,2.49859633596529e-41,8,hsa04611
hsa04068.8,2.05130702231003e-42,1.20396138812371e-07,0.307,0.297,6.37956483938421e-40,8,hsa04068
hsa05415.7,3.25267655325392e-42,1.64793176052751e-07,0.172,0.153,1.01158240806197e-39,8,hsa05415
hsa04973.12,2.43586025761995e-41,7.93187100151976e-08,0.095,0.136,7.57552540119804e-39,8,hsa04973
hsa04130.9,3.15767577017823e-41,5.246202901592e-08,0.142,0.202,9.8203716452543e-39,8,hsa04130
hsa04974.12,5.14703580131805e-41,7.25800621997424e-08,0.155,0.193,1.60072813420991e-38,8,hsa04974
hsa03013.11,8.9005524198694e-41,2.00244543300826e-07,0.198,0.238,2.76807180257938e-38,8,hsa03013
hsa05231.9,1.43608912391772e-40,1.30623882847367e-07,0.242,0.273,4.46623717538411e-38,8,hsa05231
hsa04015.11,1.88212160309933e-40,1.36165816897381e-07,0.354,0.307,5.85339818563893e-38,8,hsa04015
hsa04723.10,3.25465032587371e-40,7.52429525594007e-08,0.132,0.139,1.01219625134672e-37,8,hsa04723
hsa05412.12,6.0878544956858e-40,9.84403989529307e-08,0.178,0.226,1.89332274815828e-37,8,hsa05412
hsa04932.9,1.40223999640847e-39,1.3979714541451e-07,0.254,0.226,4.36096638883035e-37,8,hsa04932
hsa04010.9,1.54024160993983e-38,1.89964555778019e-07,0.455,0.376,4.79015140691288e-36,8,hsa04010
hsa05414.11,1.57536064332884e-38,9.52997688319157e-08,0.175,0.228,4.89937160075271e-36,8,hsa05414
hsa04540.9,2.19184893528715e-38,4.67902207627841e-08,0.155,0.212,6.81665018874304e-36,8,hsa04540
hsa04910.11,1.4439599230314e-37,1.44965474269448e-07,0.349,0.317,4.49071536062766e-35,8,hsa04910
hsa04724.10,2.69681246655342e-37,3.31999968549277e-08,0.204,0.25,8.38708677098115e-35,8,hsa04724
hsa05146.10,8.66795727311591e-36,5.11855603964834e-08,0.322,0.317,2.69573471193905e-33,8,hsa05146
hsa05417.9,1.12341952089852e-34,8.55181517332969e-08,0.312,0.303,3.49383470999439e-32,8,hsa05417
hsa04925.10,1.11496303009737e-33,4.34086684235192e-08,0.268,0.273,3.46753502360282e-31,8,hsa04925
hsa04640.13,1.84472872835312e-33,1.86347204646163e-08,0.1,0.18,5.73710634517821e-31,8,hsa04640
hsa04972.13,4.21123616424602e-33,6.26849862564038e-08,0.142,0.196,1.30969444708051e-30,8,hsa04972
hsa04929.11,6.06990877915023e-33,3.94183780941855e-08,0.218,0.246,1.88774163031572e-30,8,hsa04929
hsa05416.10,4.2332032037865e-32,7.16371150563787e-08,0.078,0.123,1.3165261963776e-29,8,hsa05416
hsa04650.8,1.9642485117148e-31,3.91919911599736e-08,0.274,0.299,6.10881287143304e-29,8,hsa04650
hsa05142.12,3.4119751217171e-31,3.78922327913678e-08,0.231,0.306,1.06112426285402e-28,8,hsa05142
hsa05169.10,5.55723162018814e-31,1.06924082961584e-07,0.301,0.31,1.72829903387851e-28,8,hsa05169
hsa05161.10,2.71125283875845e-30,1.32745599335726e-07,0.285,0.304,8.43199632853877e-28,8,hsa05161
hsa00220.7,5.61632974717393e-30,5.61826803663845e-08,0.228,0.194,1.74667855137109e-27,8,hsa00220
hsa04923.10,5.68548890577958e-30,5.27198388998265e-08,0.104,0.18,1.76818704969745e-27,8,hsa04923
hsa04062.10,4.25018423197315e-29,4.67674053686882e-08,0.338,0.338,1.32180729614365e-26,8,hsa04062
hsa00970.9,1.10397673831639e-28,4.27751800062468e-08,0.14,0.207,3.43336765616399e-26,8,hsa00970
hsa04922.12,3.01552517756343e-28,8.97361113042427e-08,0.288,0.284,9.37828330222226e-26,8,hsa04922
hsa04810.12,3.27745300665156e-28,2.17343346886191e-07,0.447,0.391,1.01928788506863e-25,8,hsa04810
hsa05221.8,3.57238366537617e-28,8.47820170590627e-08,0.153,0.252,1.11101131993199e-25,8,hsa05221
hsa00601.11,3.64659359311843e-28,1.96975134429344e-08,0.099,0.12,1.13409060745983e-25,8,hsa00601
hsa05134.8,3.70591689030637e-28,5.02382550381047e-08,0.13,0.191,1.15254015288528e-25,8,hsa05134
hsa05150.11,5.11219796657039e-28,2.84519532683828e-10,0.067,0.108,1.58989356760339e-25,8,hsa05150
hsa00051.11,3.61900662165345e-27,8.8285930373808e-08,0.135,0.146,1.12551105933422e-24,8,hsa00051
hsa04022.13,3.73497249223428e-27,3.48323307524161e-08,0.281,0.317,1.16157644508486e-24,8,hsa04022
hsa00450.10,3.80114942236781e-27,3.19769584675237e-08,0.068,0.127,1.18215747035639e-24,8,hsa00450
hsa00900.9,7.90783385948276e-27,8.77346069999751e-08,0.108,0.162,2.45933633029914e-24,8,hsa00900
hsa04970.11,4.53973467139826e-26,5.09112317927255e-08,0.185,0.223,1.41185748280486e-23,8,hsa04970
hsa04917.11,1.18013674907194e-25,7.10342143785045e-08,0.242,0.308,3.67022528961375e-23,8,hsa04917
hsa04213.10,2.63723371373617e-25,4.33665046676142e-08,0.206,0.266,8.2017968497195e-23,8,hsa04213
hsa05133.10,4.55931208024479e-25,3.52659930442697e-08,0.299,0.306,1.41794605695613e-22,8,hsa05133
hsa04137.6,1.25098965641779e-24,1.17555459431966e-07,0.298,0.308,3.89057783145933e-22,8,hsa04137
hsa00564.10,1.80734433854421e-24,5.68336977425827e-08,0.263,0.321,5.62084089287248e-22,8,hsa00564
hsa05034.8,2.48373089648158e-24,4.1100853564123e-08,0.35,0.34,7.72440308805772e-22,8,hsa05034
hsa04136.9,5.6758691690859e-24,2.95450575539045e-08,0.205,0.273,1.76519531158572e-21,8,hsa04136
hsa04392.9,6.66435963006472e-24,8.51516384381347e-09,0.1,0.196,2.07261584495013e-21,8,hsa04392
hsa03022.9,6.8427491125094e-24,4.80017006378344e-08,0.106,0.195,2.12809497399042e-21,8,hsa03022
hsa04964.11,9.14450248046921e-24,2.16440662834523e-07,0.158,0.193,2.84394027142593e-21,8,hsa04964
hsa05145.9,3.30463720309844e-23,6.53917824497962e-08,0.208,0.292,1.02774217016361e-20,8,hsa05145
hsa00190.11,2.04675394460167e-22,1.28907923907181e-07,0.202,0.209,6.36540476771118e-20,8,hsa00190
hsa00100.10,3.0880574220629e-22,2.56334153690328e-08,0.093,0.148,9.60385858261561e-20,8,hsa00100
hsa05160.11,3.66596861399806e-22,8.16664801544331e-08,0.258,0.296,1.1401162389534e-19,8,hsa05160
hsa05224.10,3.37888680763325e-21,6.29100593087963e-08,0.315,0.36,1.05083379717394e-18,8,hsa05224
hsa04260.13,9.10094841469404e-21,5.78484581281018e-08,0.145,0.185,2.83039495696985e-18,8,hsa04260
hsa00790.11,1.77727013078863e-20,2.08418260552463e-08,0.071,0.101,5.52731010675265e-18,8,hsa00790
hsa00250.6,2.10967985493113e-20,1.71963875884128e-08,0.186,0.217,6.56110434883582e-18,8,hsa00250
hsa04728.11,2.39529192402805e-20,4.52134547885361e-08,0.315,0.33,7.44935788372725e-18,8,hsa04728
hsa05212.8,2.55648602317362e-20,1.24091168591887e-07,0.232,0.322,7.95067153206995e-18,8,hsa05212
hsa04725.9,3.27858995133434e-20,2.48568348728861e-08,0.238,0.297,1.01964147486498e-17,8,hsa04725
hsa00983.9,8.53605481190192e-20,3.53027994499087e-08,0.193,0.209,2.6547130465015e-17,8,hsa00983
hsa00650.11,9.29806526608785e-20,2.72359339175646e-08,0.394,0.309,2.89169829775332e-17,8,hsa00650
hsa04150.11,1.16078308828889e-19,3.58371123181802e-08,0.305,0.322,3.61003540457844e-17,8,hsa04150
hsa05216.10,2.16323478958357e-19,7.7097949612284e-08,0.352,0.368,6.72766019560491e-17,8,hsa05216
hsa05217.11,4.52618182052811e-19,2.0274085454182e-08,0.185,0.254,1.40764254618424e-16,8,hsa05217
hsa04977.13,9.64456234169357e-19,3.17678640705236e-08,0.402,0.339,2.9994588882667e-16,8,hsa04977
hsa04750.13,5.88763474635024e-18,1.53562156717262e-08,0.343,0.368,1.83105440611492e-15,8,hsa04750
hsa04071.12,1.1289467541233e-17,2.765701925325e-08,0.342,0.371,3.51102440532346e-15,8,hsa04071
hsa00053.11,1.17436346854402e-17,8.45788062895731e-08,0.322,0.187,3.65227038717189e-15,8,hsa00053
hsa05235.13,1.2679497973526e-16,4.13655597067098e-08,0.182,0.29,3.94332386976659e-14,8,hsa05235
hsa03030.8,1.30409146882359e-16,8.02449802975411e-09,0.092,0.156,4.05572446804137e-14,8,hsa03030
hsa04621.11,2.81705015759637e-16,3.23894178117522e-08,0.407,0.39,8.76102599012471e-14,8,hsa04621
hsa04066.10,5.51331040954422e-16,2.48681460653238e-08,0.262,0.338,1.71463953736825e-13,8,hsa04066
hsa04270.11,6.02081693648538e-16,4.19887180050922e-08,0.319,0.338,1.87247406724695e-13,8,hsa04270
hsa05213.10,6.36779090621756e-16,3.97651008857176e-08,0.275,0.345,1.98038297183366e-13,8,hsa05213
hsa00514.9,2.51278484745494e-15,9.75504065148245e-09,0.156,0.223,7.81476087558487e-13,8,hsa00514
hsa04622.6,5.29447306698828e-15,1.75425832276153e-08,0.232,0.307,1.64658112383335e-12,8,hsa04622
hsa05144.11,1.1740302271688e-14,6.05005555185055e-09,0.098,0.152,3.65123400649496e-12,8,hsa05144
hsa04110.8,3.09718920496775e-14,6.02686027777476e-08,0.326,0.381,9.63225842744969e-12,8,hsa04110
hsa00510.9,3.33797246322395e-14,1.92980936047641e-08,0.241,0.309,1.03810943606265e-11,8,hsa00510
hsa04730.13,5.58549051404632e-14,3.33068082204721e-08,0.17,0.272,1.7370875498684e-11,8,hsa04730
hsa04935.9,6.00906548047948e-14,3.5828561833906e-08,0.297,0.359,1.86881936442912e-11,8,hsa04935
hsa05223.7,1.37893188276911e-13,6.13278040148694e-08,0.278,0.353,4.28847815541192e-11,8,hsa05223
hsa05211.10,2.82319775734028e-13,5.41966658470192e-08,0.285,0.352,8.78014502532826e-11,8,hsa05211
hsa05131.9,2.83027875161421e-13,1.02565708001602e-07,0.295,0.344,8.8021669175202e-11,8,hsa05131
hsa05020.9,1.15315514126173e-12,7.09125278440868e-08,0.268,0.286,3.58631248932399e-10,8,hsa05020
hsa00770.8,1.74645844347203e-12,2.52750902247878e-08,0.097,0.149,5.43148575919802e-10,8,hsa00770
hsa00561.10,2.85057910204594e-12,3.38165617112202e-09,0.228,0.302,8.86530100736287e-10,8,hsa00561
hsa04217.7,1.05766632661295e-11,7.19501719292899e-09,0.258,0.326,3.28934227576626e-09,8,hsa04217
hsa00563.5,1.45252055013808e-11,2.61630519456644e-08,0.08,0.172,4.51733891092944e-09,8,hsa00563
hsa04371.11,3.75309883235093e-11,2.94475083191213e-08,0.363,0.383,1.16721373686114e-08,8,hsa04371
hsa03420.7,6.12112882605197e-11,1.8239140855906e-08,0.198,0.29,1.90367106490216e-08,8,hsa03420
hsa03450.6,6.50855494166321e-11,2.17374297146745e-08,0.052,0.134,2.02416058685726e-08,8,hsa03450
hsa00260.10,9.68788747162588e-11,7.31643064179584e-08,0.145,0.162,3.01293300367565e-08,8,hsa00260
hsa03410.9,1.02861462372281e-10,1.66493563900265e-08,0.209,0.27,3.19899147977795e-08,8,hsa03410
hsa00480.9,1.08764086595481e-10,5.69446174610788e-08,0.088,0.13,3.38256309311945e-08,8,hsa00480
hsa05226.8,1.10474261658563e-10,2.18198912984934e-08,0.333,0.394,3.4357495375813e-08,8,hsa05226
hsa04714.9,1.3466777370324e-10,8.19778561599971e-08,0.265,0.285,4.18816776217077e-08,8,hsa04714
hsa04720.10,1.66938247632547e-10,1.30087792346408e-08,0.297,0.345,5.19177950137221e-08,8,hsa04720
hsa00410.10,2.60043145467994e-10,2.92790377413005e-08,0.219,0.252,8.0873418240546e-08,8,hsa00410
hsa03008.5,2.6765171106789e-08,6.43629664386545e-09,0.295,0.364,8.32396821421136e-06,8,hsa03008
hsa04261.12,4.01705909594319e-08,9.73407554066926e-09,0.294,0.352,1.24930537883833e-05,8,hsa04261
hsa05143.12,4.80775712041623e-08,2.03627084505483e-10,0.172,0.251,1.49521246444945e-05,8,hsa05143
hsa05152.8,1.28682221268025e-07,5.55792415144485e-09,0.328,0.384,4.00201708143558e-05,8,hsa05152
hsa04659.11,1.45469561132895e-07,8.53989116218071e-09,0.229,0.341,4.52410335123304e-05,8,hsa04659
hsa00531.4,1.64562114397324e-07,7.52043521397862e-09,0.081,0.151,5.11788175775677e-05,8,hsa00531
hsa00512.8,1.83599366375272e-07,3.89842398634726e-09,0.11,0.204,5.70994029427097e-05,8,hsa00512
hsa00982.12,2.78133641432744e-07,3.80689261317397e-08,0.141,0.167,8.64995624855833e-05,8,hsa00982
hsa04911.8,5.52608608237928e-07,5.61887013050549e-09,0.175,0.279,0.000171861277161996,8,hsa04911
hsa05171.10,7.47944505050506e-07,5.23438587015372e-08,0.499,0.473,0.000232610741070707,8,hsa05171
hsa00140.11,1.16279056767068e-06,1.54071630827503e-08,0.165,0.333,0.000361627866545581,8,hsa00140
hsa05203.9,2.06063426930315e-06,5.89926859815688e-08,0.349,0.396,0.000640857257753281,8,hsa05203
hsa03440.5,4.1533361607398e-06,1.11546482082545e-09,0.178,0.299,0.00129168754599008,8,hsa03440
hsa04623.9,5.63048300894138e-06,1.16481264148658e-09,0.215,0.307,0.00175108021578077,8,hsa04623
hsa05340.13,5.81122223397907e-06,1.75568145295129e-09,0.085,0.208,0.00180729011476749,8,hsa05340
hsa04710.8,7.34626075169203e-06,7.62965689761219e-09,0.247,0.352,0.00228468709377622,8,hsa04710
hsa00860.13,7.50289514024868e-06,4.2366933440027e-08,0.113,0.158,0.00233340038861734,8,hsa00860
hsa04140.12,9.65827570519014e-06,1.9557048107646e-08,0.472,0.466,0.00300372374431413,8,hsa04140
hsa04061.10,1.25953431445407e-05,6.14210827113984e-09,0.083,0.164,0.00391715171795217,8,hsa04061
hsa05205.12,2.33604756693392e-05,7.5381966826803e-08,0.373,0.422,0.00726510793316449,8,hsa05205
hsa05321.10,2.86187262422396e-05,4.11322413191395e-09,0.209,0.322,0.00890042386133651,8,hsa05321
hsa01040.10,0.000110596368470986,1.73365968769847e-09,0.098,0.18,0.0343954705944768,8,hsa01040
hsa00513.3,0.000123003270170291,9.79821451885313e-09,0.244,0.328,0.0382540170229604,8,hsa00513
hsa04520.8,0.000298848198038936,1.19789116626774e-08,0.342,0.406,0.0929417895901091,8,hsa04520
hsa00360.12,0.000371825024203444,3.55105407752989e-08,0.099,0.186,0.115637582527271,8,hsa00360
hsa00600.8,0.000485802409902046,3.49883622386168e-09,0.187,0.31,0.151084549479536,8,hsa00600
hsa05031.11,0.000997075757956222,3.57886610992522e-09,0.32,0.395,0.310090560724385,8,hsa05031
hsa04330.8,0.00181796652327699,2.76022092930840e-09,0.272,0.378,0.565387588739144,8,hsa04330
hsa00062.9,0.00870501960634324,6.01371215988693e-09,0.17,0.276,1,8,hsa00062
hsa04024.12,1.90790458420718e-237,7.04534175833962e-07,0.788,0.159,5.93358325688432e-235,12,hsa04024
hsa05322.11,5.15263895952632e-127,2.41098948637926e-07,0.833,0.423,1.60247071641269e-124,12,hsa05322
hsa00562.13,1.54015769408829e-95,4.91241686635597e-07,0.598,0.23,4.78989042861458e-93,12,hsa00562
hsa04070.14,5.45453054303858e-91,5.83449700122859e-07,0.595,0.252,1.696358998885e-88,12,hsa04070
hsa04976.12,6.0552825315951e-78,1.78445944291455e-07,0.119,0.102,1.88319286732608e-75,12,hsa04976
hsa04972.14,6.32956277865349e-70,1.49125013981755e-07,0.419,0.187,1.96849402416124e-67,12,hsa04972
hsa04015.12,6.77317060892155e-65,3.68455579464292e-07,0.62,0.3,2.1064560593746e-62,12,hsa04015
hsa04970.12,2.47351352161976e-64,1.06905375988561e-07,0.479,0.214,7.69262705223745e-62,12,hsa04970
hsa04961.14,2.70830222542106e-60,2.36002848150914e-07,0.431,0.183,8.42281992105949e-58,12,hsa04961
hsa04014.14,5.82425823964179e-58,3.53895555428364e-07,0.587,0.291,1.8113443125286e-55,12,hsa04014
hsa05131.10,4.01129987020524e-55,6.51890552882198e-07,0.65,0.332,1.24751425963383e-52,12,hsa05131
hsa04730.14,1.55559922717416e-41,6.81573973646924e-08,0.541,0.259,4.83791359651162e-39,12,hsa04730
hsa04710.9,1.26579445769391e-36,2.98812476515847e-07,0.589,0.34,3.93662076342806e-34,12,hsa04710
hsa04911.9,1.56869993919393e-33,6.73105663331633e-08,0.434,0.268,4.87865681089312e-31,12,hsa04911
hsa00590.12,4.02280224105531e-32,3.89952183571914e-08,0.447,0.136,1.2510914969682e-29,12,hsa00590
hsa04144.11,1.06568741044667e-30,6.04860129537511e-07,0.629,0.428,3.31428784648914e-28,12,hsa04144
hsa05150.12,1.1715421480548e-28,3.18209551096382e-08,0.257,0.101,3.64349608045042e-26,12,hsa05150
hsa00040.12,4.87402114279351e-25,1.09620477135359e-07,0.287,0.216,1.51582057540878e-22,12,hsa00040
hsa05100.13,3.25901448725249e-24,2.06810163623612e-07,0.41,0.178,1.01355350553552e-21,12,hsa05100
hsa04120.9,1.36143021257874e-22,6.40021100826957e-07,0.647,0.476,4.23404796111988e-20,12,hsa04120
hsa04964.12,6.56681493212119e-22,2.99450703524935e-07,0.126,0.193,2.04227944388969e-19,12,hsa04964
hsa02010.13,1.09378647100654e-21,1.32020809765309e-07,0.162,0.104,3.40167592483035e-19,12,hsa02010
hsa04720.11,8.4203005888118e-21,1.28500990467909e-07,0.503,0.337,2.61871348312047e-18,12,hsa04720
hsa04925.11,9.10515703298333e-21,5.55406602540685e-08,0.408,0.269,2.83170383725782e-18,12,hsa04925
hsa04927.11,1.22364675835735e-20,7.51075051101972e-08,0.287,0.157,3.80554141849136e-18,12,hsa04927
hsa00604.3,1.33625636245903e-20,4.79302345746684e-09,0.369,0.073,4.15575728724759e-18,12,hsa00604
hsa00670.1,3.23250886293976e-19,6.12540428809694e-08,0.165,0.065,1.00531025637427e-16,12,hsa00670
hsa00052.10,9.75791661452157e-17,1.89142602768333e-09,0.146,0.117,3.03471206711621e-14,12,hsa00052
hsa04218.10,4.24733906859069e-16,2.70920936070746e-07,0.35,0.177,1.3209224503317e-13,12,hsa04218
hsa00860.14,2.33722938395786e-15,6.15018621674577e-08,0.215,0.154,7.26878338410894e-13,12,hsa00860
hsa04918.14,1.35183543109498e-14,1.35947931921983e-07,0.156,0.2,4.2042081907054e-12,12,hsa04918
hsa04060.13,3.57732402179864e-14,1.64961310229762e-08,0.296,0.183,1.11254777077938e-11,12,hsa04060
hsa00030.11,3.29901932250781e-12,1.01673616112216e-08,0.149,0.134,1.02599500929993e-09,12,hsa00030
hsa00051.12,4.15874507798509e-12,7.3270664028548e-08,0.132,0.146,1.29336971925336e-09,12,hsa00051
hsa00982.13,1.54759005720912e-09,3.26883650521979e-08,0.138,0.166,4.81300507792036e-07,12,hsa00982
hsa00900.10,9.10104085294817e-09,7.31324313106921e-08,0.246,0.157,2.83042370526688e-06,12,hsa00900
hsa04610.12,1.24165488436371e-08,5.72550706604344e-08,0.671,0.524,3.86154669037115e-06,12,hsa04610
hsa00480.10,1.19898329981756e-07,5.20132498059232e-08,0.128,0.128,3.72883806243263e-05,12,hsa00480
hsa00520.5,1.31474426885893e-07,3.32417107062516e-08,0.527,0.397,4.08885467615127e-05,12,hsa00520
hsa04919.11,4.38400745024038e-07,2.76277047437266e-07,0.276,0.128,0.000136342631702476,12,hsa04919
hsa04923.11,1.02107867094155e-06,1.64605438260634e-08,0.336,0.171,0.000317555466662821,12,hsa04923
hsa04142.4,4.11841702293584e-06,9.87514546215943e-08,0.535,0.445,0.00128082769413305,12,hsa04142
hsa05205.13,6.54019442844363e-06,1.68244278298635e-07,0.523,0.416,0.00203400046724597,12,hsa05205
hsa04971.13,1.17557314583056e-05,7.44823066738403e-08,0.168,0.173,0.00365603248353304,12,hsa04971
hsa00310.3,2.48046920380689e-05,2.99526573551354e-07,0.523,0.449,0.00771425922383944,12,hsa00310
hsa04973.13,3.63633637729045e-05,4.71127444445263e-08,0.107,0.135,0.0113090061333733,12,hsa04973
hsa05162.11,0.000247509875692923,7.01844620701958e-08,0.601,0.507,0.0769755713404991,12,hsa05162
hsa04270.12,0.000295111106846913,2.69610559819101e-08,0.425,0.335,0.0917795542293899,12,hsa04270
hsa04979.14,0.000494519823596544,7.42895630889596e-08,0.446,0.378,0.153795665138525,12,hsa04979
hsa04020.12,0.000858404723184138,3.7687748878095e-08,0.68,0.602,0.266963868910267,12,hsa04020
hsa05415.8,0.00102386816358738,1.33268000107225e-08,0.137,0.155,0.318422998875676,12,hsa05415
hsa00630.11,0.00162235026822905,4.64191865476981e-08,0.165,0.174,0.504550933419233,12,hsa00630
hsa04061.11,0.00194525637790788,7.07060206630795e-09,0.162,0.159,0.604974733529352,12,hsa04061
hsa04612.10,0.00254095508923131,4.29963178425387e-08,0.36,0.268,0.790237032750939,12,hsa04612
hsa00730.9,0.00379084163154741,1.5554029651857e-08,0.188,0.151,1,12,hsa00730
hsa05203.10,0.0038706094031865,5.22503346730465e-08,0.479,0.391,1,12,hsa05203
hsa03440.6,0.00419059034280198,2.68115859194343e-08,0.405,0.29,1,12,hsa03440
hsa04392.10,0.00664029189966172,2.60961741697318e-08,0.35,0.186,1,12,hsa04392
hsa00100.11,0.0093891404591967,9.94773326135068e-10,0.155,0.145,1,12,hsa00100
hsa04960.3,5.57475365268304e-45,5.31452594728505e-07,0.167,0.085,1.73374838598442e-42,17,hsa04960
hsa04976.13,3.73229025475695e-42,1.90488447420304e-07,0.065,0.103,1.16074226922941e-39,17,hsa04976
hsa04961.15,1.04946694889373e-41,3.07237630833588e-07,0.36,0.187,3.26384221105951e-39,17,hsa04961
hsa04973.14,5.52288024157984e-35,1.64064191364815e-07,0.233,0.133,1.71761575513133e-32,17,hsa04973
hsa00562.14,5.00643657359635e-30,4.14959265333857e-07,0.495,0.237,1.55700177438846e-27,17,hsa00562
hsa04974.14,1.09945891125009e-28,1.24012919288771e-07,0.095,0.192,3.41931721398777e-26,17,hsa04974
hsa04971.14,8.32441795565368e-28,2.05942617192987e-07,0.273,0.172,2.58889398420829e-25,17,hsa04971
hsa05222.4,3.70869257176485e-27,4.74723960497355e-07,0.171,0.091,1.15340338981887e-24,17,hsa05222
hsa04070.15,3.70550421210368e-26,5.26718794524945e-07,0.505,0.259,1.15241180996424e-23,17,hsa04070
hsa04723.11,4.80119591031706e-26,2.04365762841308e-07,0.298,0.137,1.4931719281086e-23,17,hsa04723
hsa04512.14,3.25286734078286e-24,1.46368337367668e-07,0.116,0.168,1.01164174298347e-21,17,hsa04512
hsa05207.12,9.05923349678408e-24,2.17407067169212e-07,0.375,0.185,2.81742161749985e-21,17,hsa05207
hsa04970.13,1.9928621036566e-23,1.09063896862428e-07,0.364,0.219,6.19780114237202e-21,17,hsa04970
hsa04964.13,1.32812208395904e-22,4.34675828049553e-07,0.102,0.192,4.13045968111262e-20,17,hsa04964
hsa02010.14,1.71807904697981e-22,1.60005190056714e-07,0.109,0.106,5.3432258361072e-20,17,hsa02010
